user_id,product_id,quantity
3411423730,76197908,6
2700136437,26297924,25
8484611806,81028358,18
7813381648,30452551,10
4923396735,65060390,6
7457597887,25977551,13
4402885093,52412940,21
7883674655,35556411,3
6762919073,62321888,7
8715344835,65878875,15
7592779436,11347608,6
6653365837,25816959,13
7163674330,34174616,7
2115985410,65878875,6
9994882371,15403587,11
8406069844,34174616,25
9994882371,59779881,1
4916652769,65060390,1
4820236862,52412940,24
4402885093,25816959,12
4154086328,49192503,1
8578576738,88069250,15
1935434689,11347608,1
6548777548,92518222,19
1886955329,22973892,7
4230096476,37048960,10
5115357936,62321888,20
7372326269,96355920,12
6786495344,28813070,11
3977679919,88511206,18
8977278909,35588016,23
7271517804,86195724,24
6146450602,35588016,16
2697310786,86195724,12
7816705158,35556411,9
3184591544,57673035,11
8077717851,83563028,20
7297489414,26736836,12
3867490861,22263186,2
1038914670,10372749,7
1656785282,17112237,10
7425512669,59779881,11
2362906914,35588016,16
2681404178,95717734,21
7309112428,82664323,21
7238588478,41347235,6
9460313244,83563028,6
4766859551,65060390,13
8406069844,58438896,5
8898505205,65878875,21
4548940548,76665122,22
4600274395,11001718,15
2252598895,38513512,14
2285002462,22263186,1
8406069844,88758398,8
8057427196,65060390,23
7090108492,52412940,20
4548940548,10372749,16
5925178086,80962802,18
6278116792,65348795,9
6756361340,53843949,16
6595961862,62352535,18
4292752955,26297924,20
9414696136,96360006,18
1693093959,76197908,21
9484358049,59779881,14
2736624777,57673035,9
6556344200,81712167,2
6061274557,22973892,18
9994882371,90122085,21
3641604854,90987924,3
7085128428,66660872,20
2721573682,96360006,23
9373413610,65348795,4
4811720488,49636274,21
9341330011,49192503,7
3463812941,81506480,20
1935434689,60158715,10
4048327640,62352535,9
2716172834,11347608,2
5757028671,96360006,9
8334218097,30452551,9
9407838361,96360006,9
9729613283,95717734,2
3760654652,15877222,2
6644685788,53652978,14
3898545437,96355920,1
7635021456,36297716,24
2569245763,88069250,21
2193768702,87666646,20
8350186305,58438896,9
6124738384,27590379,8
4154086328,58114378,14
4154086328,66660872,6
3184591544,86195724,24
3349486460,26736836,6
7468710212,75329482,17
9404323956,57673035,8
3745824797,69711327,1
4772773899,22600017,24
7642310085,65348795,15
4691018822,11347608,2
6307222891,52412940,1
7788277599,88964184,12
4200581030,39198427,8
9460313244,89838915,21
6442309538,28295796,24
2797062856,35556411,15
8473000603,53843949,16
6941852300,66544425,14
1473452356,25431510,9
8017608138,64400994,11
8167126524,11001718,22
7425512669,17112237,12
6937597344,59779881,8
8017608138,33355791,5
5723544875,53843949,16
2294437984,41347235,3
8077717851,10372749,17
3535789944,17112237,19
5972101050,62792658,25
3271314422,75329482,22
4720557630,95717734,13
1706418041,26297924,7
3722200192,85133011,9
2716172834,82664323,20
6250243627,17112237,4
8975856994,34654812,3
4171169652,25977551,17
3898545437,96355920,4
7919919098,81506480,24
3935778302,58438896,20
5398655230,66660872,5
5363165219,33355791,25
2362906914,76197908,3
4910452456,34304261,9
9423544633,83563028,11
6442309538,95717734,23
3385939586,53843949,15
5398655230,76197908,12
7006373469,22973892,24
6307222891,52412940,12
6243015792,65060390,16
2285002462,90821899,1
8801636678,65348795,14
7739311050,86195724,23
2193768702,89838915,13
5197479151,96355920,11
2931172831,58114378,23
6380739556,65348795,2
3745824797,34654812,14
3977679919,80453334,13
5475579898,24458589,15
4738276457,25816959,24
7532889363,30452551,18
5974867253,49192503,12
7713813027,40357019,9
7106349880,20150777,13
3478732477,59779881,21
2615625917,28813070,2
7170056125,57673035,17
7090108492,25431510,10
9484358049,81506480,12
3959493258,49192503,24
6390776148,13978677,25
6566658408,82664323,15
6937597344,92518222,7
2960425447,39237014,22
5757028671,81028358,15
4154086328,84961155,2
2193768702,33355791,7
1984398618,36297716,18
4395337786,34304261,11
6412765596,59779881,2
6380739556,24458589,22
3535789944,83563028,13
3532728686,62202726,11
6786495344,13907347,14
1186322391,11347608,1
1682182392,22263186,18
2697310786,81506480,19
7811343202,64400994,24
6941852300,22263186,24
7238588478,27590379,16
1829872709,83563028,7
9265468607,24458589,1
5835857478,75329482,16
7593479850,34654812,15
3411423730,52139171,24
5018947452,59858068,5
2496698975,62352535,15
3224978106,25431510,9
3173627684,38513512,10
2351027493,86195724,5
7592779436,34654812,21
7531258240,52139171,15
3279074337,67230813,16
6595961862,64400994,12
5651247513,36297716,20
4725500241,88069250,13
3535789944,82664323,19
5651247513,62321888,14
5972101050,83951150,6
6769480062,22263186,5
6138249034,22600017,22
5014662821,25431510,22
5642163114,11347608,14
2040682284,75329482,23
8184709164,87666646,1
5577226855,52412940,3
2193768702,15403587,11
1186322391,96360006,4
5849837472,85263705,8
4515603712,88758398,4
1360064677,62352535,10
5352120186,81712167,24
4533816391,26223220,18
3520952971,39198427,3
4688972261,65060390,6
7006214193,39198427,6
8255706308,25977551,10
6814657381,26736836,4
9832812097,33355791,23
7125954320,81506480,23
9339410548,65878875,13
2861248706,26736836,7
9522068725,69711327,21
6919817316,30452551,14
2512241662,83563028,7
4393830321,88511206,6
6409286265,76197908,15
6526549412,30452551,15
4738276457,66864212,6
7762637074,59779881,7
4474831037,37048960,6
1693093959,83951150,12
6644685788,76665122,10
2302830239,40357019,19
6568743576,37048960,11
1659073756,85728734,10
6578147665,39237014,21
2557673171,50787093,11
2015771674,59858068,14
7929258888,77431523,16
5701866575,25431510,14
8017608138,96355920,23
6124738384,15877222,18
4393830321,86195724,9
7593479850,82664323,5
4677712510,57673035,9
4600274395,93025814,19
4811720488,81506480,12
6799015265,34174616,12
5343751430,62321888,18
2386085794,80533633,15
4171169652,36297716,15
3977679919,38513512,16
4048327640,27834672,13
8598520129,90987924,23
1481536255,88964184,9
1624093745,20150777,20
8419661447,81506480,10
4916652769,26736836,5
6769480062,69711327,7
2687779705,27834672,3
4071725594,13978677,10
6371853340,34174616,19
5087593474,81028358,1
3051278772,19589414,18
5925178086,93025814,7
1826826426,24458589,21
8758847983,20150777,3
3443309216,10372749,9
4970674380,26223220,20
5202354464,93025814,2
3840441239,66544425,3
7811343202,96355920,20
2396030305,52139171,8
7170056125,26223220,4
7177808194,27590379,20
8017608138,39198427,10
9673690281,87666646,9
7468710212,88069250,24
7919919098,66864212,20
9423544633,26736836,2
7642064252,68044839,20
3488463998,39198427,8
7592779436,39198427,17
7593479850,86195724,22
8409806720,26297924,20
2124944943,39198427,9
5749569137,10372749,16
8778585460,87666646,9
1234528335,35556411,1
1369349418,52412940,5
5352120186,35588016,13
5014662821,40357019,12
9540539698,89838915,14
5651247513,13907347,6
9952223211,85263705,6
8487471080,11001718,7
2722509735,77431523,7
1473452356,37048960,2
6234277035,89838915,23
4190318782,85728734,19
9686822183,36297716,18
1963528866,60158715,22
1693093959,90987924,11
4720557630,87666646,16
4943410927,87666646,3
7919919098,13907347,10
3212981481,25816959,11
5844071848,76197908,23
3212981481,80533633,19
3224978106,65878875,7
2285002462,34304261,19
9685848060,90821899,25
2396030305,77431523,4
2984996937,90122085,18
8406069844,22600017,24
2124944943,66544425,3
5475579898,34174616,17
4897371041,87666646,16
4720557630,81028358,5
5178014802,49636274,10
5651247513,86195724,12
7919919098,53843949,1
9540539698,25431510,2
6243015792,26736836,9
5972101050,25431510,19
2046489708,28813070,7
7788277599,57673035,17
1839794044,62327531,11
1886955329,13907347,5
8568589129,52139171,2
1736842637,90821899,2
7813381648,49636274,21
5254997938,37048960,3
1038914670,66864212,22
8484611806,53652978,17
4510266869,34654812,13
4393830321,66544425,4
3323423548,53652978,21
7006214193,57673035,16
9341829851,88511206,21
9038837003,62321888,12
2351027493,26736836,8
3279074337,27590379,10
3840441239,28295796,24
9363775380,22973892,23
4154086328,26223220,21
7372326269,37048960,12
1732030028,87666646,5
3463812941,76197908,24
3173627684,68044839,7
4171169652,88964184,22
4849209077,13978677,2
5494414937,26736836,4
6688485441,66660872,7
1375891841,96355920,22
1503654922,75329482,9
2344485741,28295796,18
4701308596,62327531,19
2396030305,26223220,18
3323423548,85263705,8
8473000603,82664323,8
8019209104,65348795,17
3959493258,75329482,2
2285002462,76665122,18
2938709239,40357019,10
2960425447,62352535,8
2302830239,90122085,21
9685848060,69711327,9
8361965750,66544425,1
1369349418,24458589,8
1659073756,37048960,17
6640755149,27834672,25
1532554395,58438896,9
6307222891,86195724,21
3977679919,66544425,7
4393830321,62792658,7
3641604854,53843949,20
1822251208,84961155,3
7811343202,75329482,22
8010522836,28295796,11
6475304004,28295796,7
9686822183,58114378,9
2512241662,88964184,19
4154086328,62321888,4
2015771674,81028358,13
9423544633,77431523,7
9407838361,88511206,15
3443309216,58114378,13
7592779436,88758398,5
4081739718,36297716,5
1481536255,66544425,4
5202354464,28813070,19
8975856994,96355920,16
1204709858,90987924,21
4515603712,88069250,17
4600274395,34174616,20
6383699812,38513512,11
3568770197,80453334,25
7271517804,96355920,14
6061274557,40357019,18
8206933194,66660872,17
5223908094,82664323,2
2246527362,35556411,23
4772773899,77431523,15
3019499022,62321888,16
8149370232,80453334,13
2697310786,24458589,15
2351027493,81506480,11
9155793013,25431510,17
9729613283,41347235,1
3385939586,86195724,5
8350186305,80533633,10
5896116615,15403587,20
7963804530,57673035,14
7364239360,28295796,9
1963528866,53652978,1
6756361340,83563028,12
7170056125,90987924,19
2045102352,20150777,23
8488135238,90987924,23
6250243627,66660872,17
8908704487,62352535,19
7836925317,28813070,19
7085128428,22600017,23
2602526117,85263705,15
5197479151,34304261,8
3618131766,66544425,2
6383699812,69711327,1
7175562942,59779881,15
4393830321,62202726,21
1886955329,83951150,7
3224978106,41347235,24
8801636678,81506480,18
6937597344,87666646,24
9423544633,90987924,13
1354039076,65878875,13
3325587053,85133011,17
8898505205,26223220,23
2797062856,22600017,21
7425512669,40357019,20
1038914670,65060390,14
8361965750,25816959,15
3173627684,85263705,10
4270931518,64400994,17
2294437984,88511206,4
2913238521,74908404,14
9287363603,26736836,18
4136470701,66660872,22
7170056125,95717734,1
6644685788,66660872,24
8767585653,83563028,14
4916652769,50787093,16
7762637074,39237014,20
2922512803,89838915,16
4910452456,86195724,6
8703973777,76665122,22
8305168597,53652978,21
7163674330,81506480,16
5664312784,35556411,17
2722509735,88511206,21
8708397653,41347235,10
9423544633,49636274,5
8975856994,34654812,5
5701866575,26223220,18
4393830321,65878875,21
5087593474,62352535,19
4230096476,52412940,18
1118184334,53652978,1
1038914670,65878875,12
7005646064,65060390,14
5277355082,22263186,8
7870856202,22263186,3
2681404178,92518222,22
9341330011,74908404,25
5398655230,22973892,19
3488463998,66544425,24
6475304004,20150777,8
2529535947,10372749,25
1984398618,59858068,8
3184591544,81028358,14
8484611806,75329482,21
8001595827,38513512,4
9407838361,81506480,4
1583805707,66864212,2
3738915096,22973892,20
2716172834,90122085,3
3755061221,15403587,11
4897371041,65348795,13
7713813027,53843949,23
8489967272,74908404,1
6762919073,85728734,19
6512606158,62792658,6
8409806720,34654812,22
7531258240,62202726,23
6919817316,26297924,13
6660688562,89838915,25
2602526117,28295796,9
7297489414,62202726,21
8481793292,25816959,18
2861248706,80533633,21
9522068725,84961155,15
6061274557,60158715,7
2861248706,81712167,10
2297067046,22263186,5
2362906914,33355791,21
7713813027,80533633,8
1963528866,25431510,19
1354039076,17112237,11
9051289261,25977551,16
8898505205,49636274,7
9404323956,25431510,7
1294994595,35556411,5
3935778302,80962802,24
2721573682,80453334,9
8419661447,65348795,2
4515603712,25431510,8
9055623561,39198427,6
5202354464,85263705,10
1829872709,49192503,3
2496698975,13978677,13
6138249034,69711327,18
6442309538,10372749,7
2607400947,96360006,3
2687779705,19589414,24
8001595827,30452551,20
4081739718,82664323,1
1656785282,52412940,2
2136819921,64400994,3
8704734122,89838915,20
3840441239,62352535,13
8350186305,22600017,20
6551994147,22263186,8
6178057321,65348795,7
2700136437,34174616,1
6157061557,81712167,22
9265468607,50787093,12
5254997938,81028358,19
3212981481,57673035,9
4230096476,49192503,17
3173627684,26297924,19
9083619285,22600017,24
6769480062,74908404,6
2781436871,89838915,25
7006373469,62202726,14
3478732477,52139171,12
8419661447,25431510,8
4820236862,93025814,9
3212981481,66864212,9
4071725594,83951150,1
9968284121,62792658,12
4965516934,28813070,24
4220312184,25816959,2
2794339760,25977551,1
8939095192,53652978,25
8149370232,68044839,1
8568589129,53652978,24
1935434689,49636274,13
6947407954,59858068,23
6568743576,20150777,3
7592779436,35588016,1
3568770197,58438896,6
2311178517,36297716,22
3722200192,75329482,7
1799957573,92518222,19
6595961862,59858068,4
2736624777,62327531,10
6788307937,62327531,10
4515603712,96360006,18
5972524518,66660872,1
7919919098,17112237,18
8850472095,77431523,25
1564856719,83951150,21
3212981481,17112237,19
5014662821,66660872,21
4190318782,76665122,11
7006373469,22263186,6
9729613283,38513512,10
9522068725,52412940,9
4600274395,27834672,12
8255706308,87666646,23
4474831037,65060390,16
6769480062,27590379,23
4954709491,33355791,7
9404323956,62352535,19
9968284121,41347235,19
8578576738,39198427,15
4292752955,62792658,18
5896116615,60158715,14
3840441239,37048960,12
8758847983,60158715,19
6178057321,62202726,5
4052223803,62202726,11
8167126524,11347608,1
4495951171,65348795,23
5398655230,22600017,11
4834626805,25977551,5
1659073756,38513512,10
8473000603,82664323,10
7086097248,52139171,20
4701308596,39237014,15
9265468607,83951150,3
5255327438,80962802,6
6799015265,13978677,14
5277355082,62792658,9
7297489414,95717734,4
5925364459,59779881,17
3959493258,26223220,2
5577226855,80453334,16
4533816391,52412940,15
5974867253,77431523,4
2115985410,68044839,19
7006214193,62327531,18
5749569137,81712167,19
1925738878,66660872,2
3463812941,24458589,7
6762919073,90122085,12
5343751430,19589414,13
4923396735,93025814,12
8663951270,25977551,16
2687779705,75329482,3
1596485524,90821899,23
8663951270,88964184,17
2721573682,25816959,24
9588422975,35556411,24
6740159225,11347608,20
1984398618,39198427,3
7285199464,86195724,4
9287363603,26223220,24
7929258888,96360006,3
5651247513,76197908,2
8001224808,30452551,14
1886955329,25977551,7
2781436871,49192503,18
7827507685,82664323,9
5320999017,60158715,11
5849837472,49636274,20
4548940548,88511206,13
1888171588,74908404,16
7285199464,62352535,3
9522068725,87666646,11
3376587468,76197908,8
9661666641,15877222,20
7607808479,57673035,15
5651247513,39198427,18
9404323956,17112237,7
8844861843,30452551,2
2402755024,89838915,19
5896116615,59779881,7
4738276457,25816959,20
5352120186,75329482,9
8708397653,75329482,25
2512241662,89838915,8
7980008283,93025814,12
3488463998,75329482,9
4474831037,41347235,7
8715344835,22600017,2
3641604854,22600017,14
1583805707,39237014,20
5277355082,81712167,9
8767585653,22600017,18
4897371041,41347235,6
7592779436,25431510,18
3184591544,76197908,2
2697310786,26297924,8
7953235719,25816959,21
4048327640,83951150,3
4495951171,41347235,18
3722200192,37048960,15
2557673171,39198427,14
9876939187,34174616,5
7086097248,19589414,3
3001108796,90122085,13
7713813027,57673035,24
9222134606,30452551,7
8167126524,33355791,21
9772885634,88069250,8
8703973777,65878875,19
3411423730,11001718,9
9180800320,89838915,23
3532728686,81712167,1
2839655631,25816959,3
5701866575,33355791,1
6862641027,60918729,6
1839794044,52139171,21
7919919098,59779881,7
3067104588,28295796,25
4954709491,13907347,14
6442309538,62352535,11
1587077712,22600017,3
4533816391,81712167,17
5115357936,66864212,16
7642064252,74908404,9
3323423548,96355920,20
5922041023,34304261,25
9460313244,77431523,17
1583805707,15403587,24
4048327640,80453334,8
6762919073,67230813,19
5352120186,69711327,7
2463550706,27590379,2
8908704487,24458589,2
9968284121,30452551,7
2193768702,83951150,4
8167126524,13907347,10
3212981481,62792658,24
8767585653,74908404,25
6691912948,81712167,25
7963804530,34304261,12
8767585653,88758398,16
4691018822,88758398,22
2797062856,13907347,20
1935434689,52412940,6
5178014802,96355920,3
1503654922,68044839,23
6010270093,13978677,18
4171169652,88069250,19
5197479151,96355920,3
7086097248,19589414,15
1255926949,38513512,2
8850472095,77431523,24
1886955329,81712167,23
9476342158,74908404,13
5320999017,49192503,18
8001595827,89838915,1
8913797811,96355920,17
5494414937,34304261,16
3977679919,65878875,20
9414696136,62352535,9
1186322391,22263186,8
5112675770,77431523,5
5863920440,88511206,9
9476342158,25431510,3
2344485741,36297716,6
7813381648,11001718,25
5974867253,89838915,9
5397222110,52139171,10
6691912948,33355791,14
6308606907,38513512,2
4230096476,28813070,17
3641604854,75329482,17
2311178517,25431510,8
6178057321,26297924,6
9298006623,25816959,11
4112523365,35556411,2
6640755149,62352535,13
6468095653,88511206,13
2865363087,36297716,11
1134506276,88964184,19
6937597344,26223220,18
2931172831,34654812,4
9476342158,34654812,15
3478732477,62327531,19
1038914670,58114378,3
2294437984,25977551,20
5115357936,13978677,18
6578147665,58438896,18
4961722302,53652978,18
3411423730,66864212,18
4766859551,65348795,17
6814657381,49192503,10
7642310085,76197908,25
6947407954,34654812,5
3001108796,27834672,21
8827703843,34174616,9
5844071848,26297924,9
2386085794,37048960,4
6390776148,15403587,18
2246527362,90821899,22
7929258888,26223220,12
8975856994,22263186,8
5397222110,10372749,16
5014662821,25431510,18
6034345575,39237014,4
4738276457,27834672,1
9686822183,60158715,13
4834298743,62202726,15
7125954320,75329482,25
6788307937,92518222,17
2681404178,95717734,25
5723544875,34174616,2
2722509735,60918729,21
7425512669,90987924,1
1632831577,13978677,1
5749569137,30452551,19
4136470701,62352535,20
7372326269,10372749,3
8850472095,62202726,12
2351027493,26736836,17
4393830321,22263186,6
7468710212,83951150,19
5223908094,83563028,3
5757028671,69711327,19
3323423548,59858068,8
2781436871,52139171,17
9673690281,19589414,8
9968284121,38513512,24
9476342158,34174616,20
2716172834,69711327,12
4600274395,85263705,7
2781436871,58114378,25
3173627684,11001718,25
2960425447,81506480,23
8010522836,22600017,20
3847459645,27834672,17
7005646064,83563028,23
7177808194,89838915,17
7919919098,85263705,23
6756361340,60918729,22
3279074337,87666646,25
4230096476,81028358,5
7593479850,93025814,25
1503654922,52139171,25
2569245763,84961155,8
6937597344,24458589,6
7642310085,50787093,15
3935778302,83563028,15
5757028671,93025814,25
7573193647,34654812,12
1984398618,68044839,12
2386085794,62792658,6
6412765596,22973892,7
5925178086,33355791,19
8972002354,68044839,1
4720557630,62792658,3
8801636678,37048960,3
3271314422,37048960,17
6769480062,58438896,19
7425512669,68044839,24
8155421345,81712167,21
4811720488,15877222,3
3027639221,10372749,12
4910452456,68044839,8
8255706308,65060390,12
9298006623,80533633,13
7457597887,96355920,24
2700136437,13907347,25
5132834473,35556411,13
7006373469,66864212,8
4677712510,27590379,22
8489967272,74908404,7
5475579898,90987924,14
2396030305,40357019,6
2607400947,22973892,1
6371158637,39237014,8
8001595827,28295796,10
8488135238,10372749,16
6383699812,81712167,23
4943410927,36297716,7
7836925317,22263186,18
6138249034,90821899,13
5849837472,88758398,21
4171169652,22263186,25
2607400947,60158715,4
8350186305,30452551,8
2136819921,83563028,9
1590584576,67230813,24
5077212534,65348795,4
3191002592,22263186,20
2343624961,87666646,15
5577226855,90821899,21
5254094127,60918729,3
6146450602,66544425,15
6568743576,28813070,15
9380233090,10372749,6
7125954320,62327531,8
4395337786,22263186,18
1583805707,11001718,21
2463550706,66660872,11
8847916627,85728734,2
7762637074,22600017,1
3224978106,36297716,22
3212981481,34304261,3
6595961862,62327531,11
1354039076,66544425,8
6107481078,84961155,21
7607808479,15877222,23
7005646064,64400994,18
9350792960,80962802,15
3977679919,62321888,12
8350186305,30452551,4
7468710212,90122085,16
5197479151,34304261,16
5792609635,62321888,1
8639227406,25977551,22
8077717851,76197908,11
3212981481,77431523,2
9373413610,85728734,4
7006373469,80533633,18
6862641027,58114378,24
7175562942,53843949,10
6660688562,68044839,13
9083619285,90122085,17
4691018822,39237014,11
7963804530,66864212,11
1736842637,65060390,11
4007903984,95717734,8
1564856719,57673035,21
9407838361,84961155,8
6937597344,17112237,1
3001108796,77431523,24
2396030305,88511206,5
3443309216,26297924,19
7963804530,92518222,1
3520952971,37048960,13
5577226855,15403587,2
3323423548,65060390,6
9341330011,24458589,5
3349486460,64400994,12
7531258240,85133011,25
7090108492,66864212,7
2124944943,59858068,18
2136819921,25431510,12
9407838361,62352535,21
1826826426,88069250,24
4840627119,80962802,5
3898545437,39198427,6
5863920440,11347608,14
1535907462,62352535,19
8704734122,66544425,16
5115357936,84961155,17
1829872709,96355920,3
9051289261,87666646,22
7177808194,83951150,16
6769480062,68044839,14
4474831037,86195724,18
1826826426,65878875,7
4820236862,81028358,14
6475304004,34654812,3
3173627684,22973892,12
5255327438,93025814,9
4834626805,35588016,17
2463550706,58114378,7
2355444050,22973892,25
3867490861,62792658,8
5115357936,60158715,5
4897371041,58438896,1
8898505205,89838915,22
7125954320,81506480,15
6659375423,57673035,5
2193768702,24458589,8
4548940548,90821899,22
3977679919,26297924,4
6475304004,36297716,17
5223908094,75329482,19
7006373469,62321888,6
2602546447,15403587,25
2136819921,11001718,8
5255327438,76197908,24
2721573682,74908404,7
4190318782,52139171,25
7713813027,15877222,1
6124738384,53652978,21
2676756862,19589414,7
5641877567,22973892,24
6938159014,81028358,19
8489967272,50787093,3
4230096476,60158715,1
6438754035,66864212,16
3184591544,39198427,21
4910452456,25431510,18
4691018822,81028358,8
8758847983,34174616,3
5844071848,69711327,9
8350186305,66660872,10
3568770197,28813070,13
5972101050,80533633,22
8473000603,28813070,2
4071725594,87666646,5
7592779436,53652978,4
2865363087,85728734,11
6660688562,64400994,18
1564856719,80533633,19
1736842637,17112237,21
4533816391,86195724,15
2529535947,93025814,11
5320999017,74908404,11
7642064252,34304261,21
5664312784,50787093,19
2136819921,85263705,1
1255926949,93025814,13
6551994147,83951150,5
6409286265,95717734,18
6762919073,58438896,2
1839794044,38513512,11
7929258888,17112237,25
6640755149,26736836,8
7648456163,89838915,22
4691018822,62792658,12
5925178086,62321888,4
1503654922,62321888,23
7175562942,93025814,16
4220312184,52139171,5
4154086328,13907347,17
8898505205,62327531,13
1826826426,65060390,9
2343624961,77431523,10
9994882371,88069250,11
5863920440,22263186,13
3376587468,82664323,19
5749569137,67230813,20
2294437984,28295796,5
6644685788,38513512,20
2698631654,62352535,15
8703973777,49636274,10
5391539771,11347608,25
2302830239,62327531,5
7086097248,64400994,15
3401131284,39237014,9
6660688562,74908404,15
8615013259,59779881,13
4402885093,19589414,10
5974867253,69711327,19
8850472095,83563028,21
4772773899,88511206,10
7836925317,96360006,11
9968284121,13978677,20
7163674330,15877222,13
2676756862,68044839,8
2529535947,69711327,16
4136470701,25977551,19
9540539698,50787093,12
9339410548,81506480,19
8406069844,40357019,17
8019209104,13978677,22
7836925317,82664323,6
2676756862,13978677,19
9373413610,96355920,14
1481536255,93025814,12
3184591544,85728734,21
3113135120,84961155,21
6390776148,89838915,25
7175562942,17112237,2
7271517804,92518222,25
1829872709,62352535,15
8057427196,87666646,20
2722509735,37048960,24
7125954320,89838915,15
6475304004,59858068,18
8065417477,28295796,8
6660688562,82664323,20
9198452056,58114378,3
1310342451,80453334,7
6568743576,88511206,17
5896116615,27590379,18
9265468607,26223220,19
5925364459,24458589,15
8571548907,20150777,22
2136819921,28813070,15
9287363603,57673035,15
5398655230,93025814,13
9460313244,30452551,6
8184709164,22263186,14
4725500241,15403587,18
2735961252,34304261,14
7531258240,11347608,12
4402885093,90122085,11
3520952971,26223220,4
5494414937,83563028,2
4834298743,36297716,1
1822251208,86195724,12
5974867253,36297716,5
6937597344,80533633,24
4600274395,34174616,10
4618722857,50787093,6
8977278909,13907347,8
6307222891,65878875,18
1118184334,88511206,17
6938159014,19589414,19
4720557630,65060390,20
4789409319,37048960,1
7447164484,62352535,15
9832812097,34174616,4
9373413610,90987924,19
9994882371,53843949,22
3279074337,58114378,11
2721573682,35556411,19
2386085794,74908404,12
9038837003,49192503,20
1234528335,75329482,3
2136819921,85133011,2
2402755024,66660872,13
4112523365,30452551,13
1632831577,62202726,9
4068371409,34304261,19
2246527362,67230813,15
1596485524,53843949,21
6468095653,88069250,20
7125954320,58114378,3
2676756862,19589414,16
5343751430,76665122,20
4691018822,25977551,21
3532728686,34304261,1
1925738878,11347608,2
1886955329,82664323,10
7573193647,60158715,10
5701866575,96355920,6
5748042152,62352535,19
4629844506,26297924,12
6223638388,96360006,6
5223908094,74908404,21
6762919073,80533633,11
4834298743,27834672,3
5363165219,60158715,3
7271517804,67230813,24
1940742089,89838915,19
6614539632,52139171,25
9729613283,10372749,20
9832812097,50787093,12
4402885093,65878875,17
8977278909,20150777,11
9661666641,39198427,25
8255706308,95717734,3
4688972261,88069250,13
3555861521,34304261,13
6688485441,81506480,2
6178057321,49636274,18
3520952971,75329482,15
6595961862,30452551,18
5152396348,60158715,6
6595961862,49636274,7
2396030305,62321888,12
8305168597,11347608,18
1693093959,40357019,7
9460313244,66864212,6
5757028671,10372749,17
8844861843,66544425,4
6653365837,68044839,16
6578147665,88964184,13
5835857478,68044839,11
5343751430,58114378,3
8703973777,58438896,17
8568589129,20150777,24
6862641027,40357019,7
3376587468,25431510,24
6371158637,88069250,9
7713813027,33355791,8
3279074337,62202726,14
3211081566,30452551,15
1984398618,49636274,20
6653365837,19589414,17
1186322391,96355920,13
2124944943,83563028,14
4548940548,58438896,5
9522068725,35588016,21
4154086328,81028358,6
5197479151,26736836,16
8065417477,85133011,21
7163674330,52412940,8
6383699812,74908404,11
4402885093,36297716,4
3323423548,64400994,14
8850472095,19589414,9
6442309538,53843949,3
6483798236,10372749,2
1294994595,19589414,15
4477757522,59858068,11
4834298743,62321888,4
9673690281,74908404,12
4677712510,88964184,21
3191002592,75329482,18
1786990962,59858068,25
5896116615,65878875,4
4048327640,28295796,17
6740159225,49192503,15
3411423730,28813070,24
3867490861,62321888,1
5087593474,22973892,8
5844071848,88511206,18
5844071848,62321888,13
2865363087,65348795,5
8334218097,15877222,25
2529535947,27590379,11
1441918391,85728734,14
9404323956,59779881,2
7642064252,65878875,6
2246527362,41347235,2
2797062856,49192503,14
7285199464,41347235,13
7006214193,58114378,10
2736624777,88758398,18
6034345575,53843949,22
3760654652,49636274,16
3618131766,20150777,8
5749569137,58438896,24
9254095988,90821899,24
5863920440,10372749,2
7285199464,52412940,22
9661666641,62352535,11
1732030028,88511206,15
2557673171,93025814,6
6250243627,60918729,16
1698652486,86195724,9
3532728686,49192503,2
5363165219,41347235,20
7648456163,76665122,9
8155421345,40357019,23
5152396348,37048960,25
2602526117,10372749,24
2913238521,10372749,13
7592779436,40357019,7
8206933194,74908404,14
6614539632,17112237,8
7364239360,36297716,17
6483798236,83951150,18
1656785282,88758398,19
1698652486,52139171,22
8939095192,88069250,11
2115985410,50787093,12
9540539698,88511206,2
5391539771,81028358,1
2040682284,58438896,18
7607808479,22973892,16
8281403939,80962802,5
7836925317,60158715,10
9968284121,58438896,7
3935778302,93025814,15
5197479151,24458589,21
3001108796,28813070,10
1134506276,28813070,23
5277355082,66544425,3
4048327640,22263186,12
9661666641,62202726,20
3847459645,11347608,22
8977278909,88964184,24
9363775380,62792658,23
1682182392,75329482,13
7642310085,81506480,25
4477757522,76197908,17
7447164484,80533633,23
8850472095,85263705,1
6644685788,34174616,23
8385057190,58438896,16
6061274557,59858068,21
6124738384,81028358,14
8281403939,38513512,7
9588422975,80533633,9
5974867253,66864212,3
6814657381,62202726,13
4600274395,60158715,10
9588422975,53652978,2
5178014802,34654812,20
4954709491,52139171,15
7929258888,28813070,18
2285002462,64400994,13
3532728686,15403587,12
3271314422,25977551,19
8289484100,86195724,12
5849837472,28295796,21
1014379494,80533633,25
8975856994,49192503,25
3113135120,90821899,13
2697310786,59858068,19
2913238521,27590379,17
9686822183,81028358,8
4548940548,49636274,5
9350792960,37048960,10
3211081566,57673035,17
6468095653,68044839,11
2722509735,90122085,1
5255327438,85133011,5
9083619285,66660872,4
1698652486,62352535,7
4533816391,39198427,14
6138249034,58114378,4
1134506276,82664323,7
6475304004,37048960,18
